"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","ULC","EMP","PC_CHGPY","Q","2000-Q4",-3.204104,
"JPN","ULC","EMP","PC_CHGPY","Q","2001-Q1",-1.651631,
"JPN","ULC","EMP","PC_CHGPY","Q","2001-Q2",-2.319273,
"JPN","ULC","EMP","PC_CHGPY","Q","2001-Q3",-2.170792,
"JPN","ULC","EMP","PC_CHGPY","Q","2001-Q4",-2.767741,
"JPN","ULC","EMP","PC_CHGPY","Q","2002-Q1",-2.464128,
"JPN","ULC","EMP","PC_CHGPY","Q","2002-Q2",-4.712635,
"JPN","ULC","EMP","PC_CHGPY","Q","2002-Q3",-4.85649,
"JPN","ULC","EMP","PC_CHGPY","Q","2002-Q4",-4.566772,
"JPN","ULC","EMP","PC_CHGPY","Q","2003-Q1",-3.146126,
"JPN","ULC","EMP","PC_CHGPY","Q","2003-Q2",-1.471158,
"JPN","ULC","EMP","PC_CHGPY","Q","2003-Q3",-3.249638,
"JPN","ULC","EMP","PC_CHGPY","Q","2003-Q4",-3.188726,
"JPN","ULC","EMP","PC_CHGPY","Q","2004-Q1",-5.179434,
"JPN","ULC","EMP","PC_CHGPY","Q","2004-Q2",-2.764476,
"JPN","ULC","EMP","PC_CHGPY","Q","2004-Q3",-1.407053,
"JPN","ULC","EMP","PC_CHGPY","Q","2004-Q4",-0.6728609,
"JPN","ULC","EMP","PC_CHGPY","Q","2005-Q1",0.1019487,
"JPN","ULC","EMP","PC_CHGPY","Q","2005-Q2",-0.9370248,
"JPN","ULC","EMP","PC_CHGPY","Q","2005-Q3",-0.8731041,
"JPN","ULC","EMP","PC_CHGPY","Q","2005-Q4",-0.8541288,
"JPN","ULC","EMP","PC_CHGPY","Q","2006-Q1",-1.718468,
"JPN","ULC","EMP","PC_CHGPY","Q","2006-Q2",-1.306732,
"JPN","ULC","EMP","PC_CHGPY","Q","2006-Q3",-0.2705214,
"JPN","ULC","EMP","PC_CHGPY","Q","2006-Q4",-1.057074,
"JPN","ULC","EMP","PC_CHGPY","Q","2007-Q1",-2.057208,
"JPN","ULC","EMP","PC_CHGPY","Q","2007-Q2",-1.371003,
"JPN","ULC","EMP","PC_CHGPY","Q","2007-Q3",-1.619753,
"JPN","ULC","EMP","PC_CHGPY","Q","2007-Q4",-0.8097798,
"JPN","ULC","EMP","PC_CHGPY","Q","2008-Q1",1.090909,
"JPN","ULC","EMP","PC_CHGPY","Q","2008-Q2",1.189723,
"JPN","ULC","EMP","PC_CHGPY","Q","2008-Q3",0.7705266,
"JPN","ULC","EMP","PC_CHGPY","Q","2008-Q4",2.860347,
"JPN","ULC","EMP","PC_CHGPY","Q","2009-Q1",6.004646,
"JPN","ULC","EMP","PC_CHGPY","Q","2009-Q2",0.1573299,
"JPN","ULC","EMP","PC_CHGPY","Q","2009-Q3",-0.2176547,
"JPN","ULC","EMP","PC_CHGPY","Q","2009-Q4",-3.90805,
"JPN","ULC","EMP","PC_CHGPY","Q","2010-Q1",-6.390049,
"JPN","ULC","EMP","PC_CHGPY","Q","2010-Q2",-3.224372,
"JPN","ULC","EMP","PC_CHGPY","Q","2010-Q3",-4.80888,
"JPN","ULC","EMP","PC_CHGPY","Q","2010-Q4",-2.90161,
"JPN","ULC","EMP","PC_CHGPY","Q","2011-Q1",-1.497545,
"JPN","ULC","EMP","PC_CHGPY","Q","2011-Q2",0.7810475,
"JPN","ULC","EMP","PC_CHGPY","Q","2011-Q3",0.6609341,
"JPN","ULC","EMP","PC_CHGPY","Q","2011-Q4",1.007385,
"JPN","ULC","EMP","PC_CHGPY","Q","2012-Q1",-2.116205,
"JPN","ULC","EMP","PC_CHGPY","Q","2012-Q2",-2.759793,
"JPN","ULC","EMP","PC_CHGPY","Q","2012-Q3",-0.2860229,
"JPN","ULC","EMP","PC_CHGPY","Q","2012-Q4",-1.564831,
"JPN","ULC","EMP","PC_CHGPY","Q","2013-Q1",-0.9063913,
"JPN","ULC","EMP","PC_CHGPY","Q","2013-Q2",-1.288164,
"JPN","ULC","EMP","PC_CHGPY","Q","2013-Q3",-3.119488,
"JPN","ULC","EMP","PC_CHGPY","Q","2013-Q4",-1.606737,
"JPN","ULC","EMP","PC_CHGPY","Q","2014-Q1",-1.839234,
"JPN","ULC","EMP","PC_CHGPY","Q","2014-Q2",1.728668,
"JPN","ULC","EMP","PC_CHGPY","Q","2014-Q3",3.13811,
"JPN","ULC","EMP","PC_CHGPY","Q","2014-Q4",1.91756,
"JPN","ULC","EMP","PC_CHGPY","Q","2015-Q1",1.351446,
"JPN","ULC","EMP","PC_CHGPY","Q","2015-Q2",-1.839601,
"JPN","ULC","EMP","PC_CHGPY","Q","2015-Q3",-1.036049,
"JPN","ULC","EMP","PC_CHGPY","Q","2015-Q4",0.10872,
"JPN","ULC","EMP","PC_CHGPY","Q","2016-Q1",1.760475,
"JPN","ULC","EMP","PC_CHGPY","Q","2016-Q2",1.720698,
"JPN","ULC","EMP","PC_CHGPY","Q","2016-Q3",1.898421,
"JPN","ULC","EMP","PC_CHGPY","Q","2016-Q4",1.057642,
"JPN","ULC","EMP","PC_CHGPY","Q","2017-Q1",-0.2910127,
"JPN","ULC","EMP","PC_CHGPY","Q","2017-Q2",-0.4524617,
"JPN","ULC","EMP","PC_CHGPY","Q","2017-Q3",-0.9342163,
"JPN","ULC","EMP","PC_CHGPY","Q","2017-Q4",-1.121234,
"JPN","ULC","EMP","PC_CHGPY","Q","2018-Q1",2.101716,
"JPN","ULC","EMP","PC_CHGPY","Q","2018-Q2",2.654009,
"JPN","ULC","EMP","PC_CHGPY","Q","2018-Q3",3.209754,
"JPN","ULC","EMP","PC_CHGPY","Q","2018-Q4",3.536752,
"JPN","ULC","EMP","PC_CHGPY","Q","2019-Q1",0.9970805,
"JPN","ULC","EMP","PC_CHGPY","Q","2019-Q2",0.8527436,
"JPN","ULC","EMP","PC_CHGPY","Q","2019-Q3",-0.2023645,
"JPN","ULC","EMP","PC_CHGPY","Q","2019-Q4",2.113348,
"EST","ULC","EMP","PC_CHGPP","Q","1995-Q2",6.676957,
"EST","ULC","EMP","PC_CHGPP","Q","1995-Q3",5.105963,
"EST","ULC","EMP","PC_CHGPP","Q","1995-Q4",5.242666,
"EST","ULC","EMP","PC_CHGPP","Q","1996-Q1",6.547864,
"EST","ULC","EMP","PC_CHGPP","Q","1996-Q2",4.667579,
"EST","ULC","EMP","PC_CHGPP","Q","1996-Q3",0.6952021,
"EST","ULC","EMP","PC_CHGPP","Q","1996-Q4",0.4630788,
"EST","ULC","EMP","PC_CHGPP","Q","1997-Q1",2.24229,
"EST","ULC","EMP","PC_CHGPP","Q","1997-Q2",0.4892638,
"EST","ULC","EMP","PC_CHGPP","Q","1997-Q3",2.458158,
"EST","ULC","EMP","PC_CHGPP","Q","1997-Q4",1.60593,
"EST","ULC","EMP","PC_CHGPP","Q","1998-Q1",-0.01080562,
"EST","ULC","EMP","PC_CHGPP","Q","1998-Q2",2.9037,
"EST","ULC","EMP","PC_CHGPP","Q","1998-Q3",2.644837,
"EST","ULC","EMP","PC_CHGPP","Q","1998-Q4",1.994245,
"EST","ULC","EMP","PC_CHGPP","Q","1999-Q1",-1.194667,
"EST","ULC","EMP","PC_CHGPP","Q","1999-Q2",2.153782,
"EST","ULC","EMP","PC_CHGPP","Q","1999-Q3",0.3725557,
"EST","ULC","EMP","PC_CHGPP","Q","1999-Q4",0.5221512,
"EST","ULC","EMP","PC_CHGPP","Q","2000-Q1",1.11354,
"EST","ULC","EMP","PC_CHGPP","Q","2000-Q2",-1.361707,
"EST","ULC","EMP","PC_CHGPP","Q","2000-Q3",2.212569,
"EST","ULC","EMP","PC_CHGPP","Q","2000-Q4",1.556984,
"EST","ULC","EMP","PC_CHGPP","Q","2001-Q1",0.4777883,
"EST","ULC","EMP","PC_CHGPP","Q","2001-Q2",1.642001,
"EST","ULC","EMP","PC_CHGPP","Q","2001-Q3",0.6876761,
"EST","ULC","EMP","PC_CHGPP","Q","2001-Q4",1.340366,
"EST","ULC","EMP","PC_CHGPP","Q","2002-Q1",0.8330157,
"EST","ULC","EMP","PC_CHGPP","Q","2002-Q2",-1.816549,
"EST","ULC","EMP","PC_CHGPP","Q","2002-Q3",1.436547,
"EST","ULC","EMP","PC_CHGPP","Q","2002-Q4",4.218743,
"EST","ULC","EMP","PC_CHGPP","Q","2003-Q1",0.6552082,
"EST","ULC","EMP","PC_CHGPP","Q","2003-Q2",0.347638,
"EST","ULC","EMP","PC_CHGPP","Q","2003-Q3",1.197317,
"EST","ULC","EMP","PC_CHGPP","Q","2003-Q4",1.701343,
"EST","ULC","EMP","PC_CHGPP","Q","2004-Q1",0.6632037,
"EST","ULC","EMP","PC_CHGPP","Q","2004-Q2",2.397307,
"EST","ULC","EMP","PC_CHGPP","Q","2004-Q3",0.8877824,
"EST","ULC","EMP","PC_CHGPP","Q","2004-Q4",0.3927998,
"EST","ULC","EMP","PC_CHGPP","Q","2005-Q1",0.7448428,
"EST","ULC","EMP","PC_CHGPP","Q","2005-Q2",-0.7887449,
"EST","ULC","EMP","PC_CHGPP","Q","2005-Q3",2.374442,
"EST","ULC","EMP","PC_CHGPP","Q","2005-Q4",2.469277,
"EST","ULC","EMP","PC_CHGPP","Q","2006-Q1",1.73231,
"EST","ULC","EMP","PC_CHGPP","Q","2006-Q2",2.666347,
"EST","ULC","EMP","PC_CHGPP","Q","2006-Q3",2.890942,
"EST","ULC","EMP","PC_CHGPP","Q","2006-Q4",4.962757,
"EST","ULC","EMP","PC_CHGPP","Q","2007-Q1",4.200786,
"EST","ULC","EMP","PC_CHGPP","Q","2007-Q2",5.352849,
"EST","ULC","EMP","PC_CHGPP","Q","2007-Q3",2.320317,
"EST","ULC","EMP","PC_CHGPP","Q","2007-Q4",5.791311,
"EST","ULC","EMP","PC_CHGPP","Q","2008-Q1",5.804359,
"EST","ULC","EMP","PC_CHGPP","Q","2008-Q2",-0.3495522,
"EST","ULC","EMP","PC_CHGPP","Q","2008-Q3",0.5032548,
"EST","ULC","EMP","PC_CHGPP","Q","2008-Q4",10.20595,
"EST","ULC","EMP","PC_CHGPP","Q","2009-Q1",-4.474589,
"EST","ULC","EMP","PC_CHGPP","Q","2009-Q2",-0.8389573,
"EST","ULC","EMP","PC_CHGPP","Q","2009-Q3",-0.06884094,
"EST","ULC","EMP","PC_CHGPP","Q","2009-Q4",-3.575515,
"EST","ULC","EMP","PC_CHGPP","Q","2010-Q1",-0.9057849,
"EST","ULC","EMP","PC_CHGPP","Q","2010-Q2",-1.331549,
"EST","ULC","EMP","PC_CHGPP","Q","2010-Q3",0.390219,
"EST","ULC","EMP","PC_CHGPP","Q","2010-Q4",-0.5868769,
"EST","ULC","EMP","PC_CHGPP","Q","2011-Q1",0.229028,
"EST","ULC","EMP","PC_CHGPP","Q","2011-Q2",1.302449,
"EST","ULC","EMP","PC_CHGPP","Q","2011-Q3",0.423249,
"EST","ULC","EMP","PC_CHGPP","Q","2011-Q4",1.152964,
"EST","ULC","EMP","PC_CHGPP","Q","2012-Q1",0.8782859,
"EST","ULC","EMP","PC_CHGPP","Q","2012-Q2",1.471713,
"EST","ULC","EMP","PC_CHGPP","Q","2012-Q3",0.6074275,
"EST","ULC","EMP","PC_CHGPP","Q","2012-Q4",1.8468,
"EST","ULC","EMP","PC_CHGPP","Q","2013-Q1",0.3529038,
"EST","ULC","EMP","PC_CHGPP","Q","2013-Q2",2.445883,
"EST","ULC","EMP","PC_CHGPP","Q","2013-Q3",1.257075,
"EST","ULC","EMP","PC_CHGPP","Q","2013-Q4",2.942659,
"EST","ULC","EMP","PC_CHGPP","Q","2014-Q1",-0.7234567,
"EST","ULC","EMP","PC_CHGPP","Q","2014-Q2",1.128557,
"EST","ULC","EMP","PC_CHGPP","Q","2014-Q3",1.734522,
"EST","ULC","EMP","PC_CHGPP","Q","2014-Q4",-0.04672548,
"EST","ULC","EMP","PC_CHGPP","Q","2015-Q1",4.190765,
"EST","ULC","EMP","PC_CHGPP","Q","2015-Q2",-4.31702,
"EST","ULC","EMP","PC_CHGPP","Q","2015-Q3",1.999219,
"EST","ULC","EMP","PC_CHGPP","Q","2015-Q4",5.557148,
"EST","ULC","EMP","PC_CHGPP","Q","2016-Q1",-2.201445,
"EST","ULC","EMP","PC_CHGPP","Q","2016-Q2",2.276922,
"EST","ULC","EMP","PC_CHGPP","Q","2016-Q3",0.167466,
"EST","ULC","EMP","PC_CHGPP","Q","2016-Q4",-1.020035,
"EST","ULC","EMP","PC_CHGPP","Q","2017-Q1",2.140361,
"EST","ULC","EMP","PC_CHGPP","Q","2017-Q2",1.845282,
"EST","ULC","EMP","PC_CHGPP","Q","2017-Q3",1.230217,
"EST","ULC","EMP","PC_CHGPP","Q","2017-Q4",-0.2897542,
"EST","ULC","EMP","PC_CHGPP","Q","2018-Q1",2.530979,
"EST","ULC","EMP","PC_CHGPP","Q","2018-Q2",3.407148,
"EST","ULC","EMP","PC_CHGPP","Q","2018-Q3",1.51931,
"EST","ULC","EMP","PC_CHGPP","Q","2018-Q4",-1.480994,
"EST","ULC","EMP","PC_CHGPP","Q","2019-Q1",2.143988,
"EST","ULC","EMP","PC_CHGPP","Q","2019-Q2",4.182913,
"EST","ULC","EMP","PC_CHGPP","Q","2019-Q3",-0.9551759,
"EST","ULC","EMP","PC_CHGPP","Q","2019-Q4",-2.649522,
"OECD","ULC","EMP","IDX2010","A","1995",76.4362,
"OECD","ULC","EMP","IDX2010","A","1996",77.45475,
"OECD","ULC","EMP","IDX2010","A","1997",78.7576,
"OECD","ULC","EMP","IDX2010","A","1998",79.88285,
"OECD","ULC","EMP","IDX2010","A","1999",80.75784,
"OECD","ULC","EMP","IDX2010","A","2000",82.32905,
"OECD","ULC","EMP","IDX2010","A","2001",83.74511,
"OECD","ULC","EMP","IDX2010","A","2002",84.12416,
"OECD","ULC","EMP","IDX2010","A","2003",85.07168,
"OECD","ULC","EMP","IDX2010","A","2004",86.1357,
"OECD","ULC","EMP","IDX2010","A","2005",87.29872,
"OECD","ULC","EMP","IDX2010","A","2006",88.88145,
"OECD","ULC","EMP","IDX2010","A","2007",90.86536,
"OECD","ULC","EMP","IDX2010","A","2008",93.33775,
"OECD","ULC","EMP","IDX2010","A","2009",94.65382,
"OECD","ULC","EMP","IDX2010","A","2010",94.13604,
"OECD","ULC","EMP","IDX2010","A","2011",95.24268,
"OECD","ULC","EMP","IDX2010","A","2012",96.80163,
"OECD","ULC","EMP","IDX2010","A","2013",97.62762,
"OECD","ULC","EMP","IDX2010","A","2014",98.93949,
"OECD","ULC","EMP","IDX2010","A","2015",99.99959,
"OECD","ULC","EMP","IDX2010","A","2016",101.4247,
"OECD","ULC","EMP","IDX2010","A","2017",102.6881,
"OECD","ULC","EMP","IDX2010","A","2018",105.2293,
"OECD","ULC","EMP","IDX2010","A","2019",107.7516,
"PRT","ULC","EMP","IDX2010","A","1995",71.48067,
"PRT","ULC","EMP","IDX2010","A","1996",74.50696,
"PRT","ULC","EMP","IDX2010","A","1997",77.41368,
"PRT","ULC","EMP","IDX2010","A","1998",80.38652,
"PRT","ULC","EMP","IDX2010","A","1999",82.60438,
"PRT","ULC","EMP","IDX2010","A","2000",86.1774,
"PRT","ULC","EMP","IDX2010","A","2001",89.60909,
"PRT","ULC","EMP","IDX2010","A","2002",92.45419,
"PRT","ULC","EMP","IDX2010","A","2003",95.3528,
"PRT","ULC","EMP","IDX2010","A","2004",96.05547,
"PRT","ULC","EMP","IDX2010","A","2005",99.3325,
"PRT","ULC","EMP","IDX2010","A","2006",99.93182,
"PRT","ULC","EMP","IDX2010","A","2007",100.8613,
"PRT","ULC","EMP","IDX2010","A","2008",103.5648,
"PRT","ULC","EMP","IDX2010","A","2009",106.477,
"PRT","ULC","EMP","IDX2010","A","2010",105.2791,
"PRT","ULC","EMP","IDX2010","A","2011",103.044,
"PRT","ULC","EMP","IDX2010","A","2012",99.8511,
"PRT","ULC","EMP","IDX2010","A","2013",101.3046,
"PRT","ULC","EMP","IDX2010","A","2014",100.0707,
"PRT","ULC","EMP","IDX2010","A","2015",100,
"PRT","ULC","EMP","IDX2010","A","2016",100.7966,
"PRT","ULC","EMP","IDX2010","A","2017",102.8851,
"PRT","ULC","EMP","IDX2010","A","2018",105.1331,
"PRT","ULC","EMP","IDX2010","A","2019",106.5649,
"CAN","ULC","HRWKD","PC_CHGPP","A","1971",5.157101,
"CAN","ULC","HRWKD","PC_CHGPP","A","1972",5.456567,
"CAN","ULC","HRWKD","PC_CHGPP","A","1973",6.59364,
"CAN","ULC","HRWKD","PC_CHGPP","A","1974",15.068547,
"CAN","ULC","HRWKD","PC_CHGPP","A","1975",14.393046,
"CAN","ULC","HRWKD","PC_CHGPP","A","1976",9.565986,
"CAN","ULC","HRWKD","PC_CHGPP","A","1977",6.547876,
"CAN","ULC","HRWKD","PC_CHGPP","A","1978",4.647632,
"CAN","ULC","HRWKD","PC_CHGPP","A","1979",8.169672,
"CAN","ULC","HRWKD","PC_CHGPP","A","1980",9.797985,
"CAN","ULC","HRWKD","PC_CHGPP","A","1981",11.331274,
"CAN","ULC","HRWKD","PC_CHGPP","A","1982",10.946317,
"CAN","ULC","HRWKD","PC_CHGPP","A","1983",2.420066,
"CAN","ULC","HRWKD","PC_CHGPP","A","1984",1.718113,
"CAN","ULC","HRWKD","PC_CHGPP","A","1985",3.207386,
"CAN","ULC","HRWKD","PC_CHGPP","A","1986",3.836755,
"CAN","ULC","HRWKD","PC_CHGPP","A","1987",4.204708,
"CAN","ULC","HRWKD","PC_CHGPP","A","1988",5.004664,
"CAN","ULC","HRWKD","PC_CHGPP","A","1989",5.378184,
"CAN","ULC","HRWKD","PC_CHGPP","A","1990",5.423663,
"CAN","ULC","HRWKD","PC_CHGPP","A","1991",5.49669,
"CAN","ULC","HRWKD","PC_CHGPP","A","1992",1.717193,
"CAN","ULC","HRWKD","PC_CHGPP","A","1993",-0.392285,
"CAN","ULC","HRWKD","PC_CHGPP","A","1994",-1.553528,
"CAN","ULC","HRWKD","PC_CHGPP","A","1995",0.228817,
"CAN","ULC","HRWKD","PC_CHGPP","A","1996",1.529792,
"CAN","ULC","HRWKD","PC_CHGPP","A","1997",1.520925,
"CAN","ULC","HRWKD","PC_CHGPP","A","1998",1.778909,
"CAN","ULC","HRWKD","PC_CHGPP","A","1999",-0.261376,
"CAN","ULC","HRWKD","PC_CHGPP","A","2000",2.595082,
"CAN","ULC","HRWKD","PC_CHGPP","A","2001",1.571278,
"CAN","ULC","HRWKD","PC_CHGPP","A","2002",0.491867,
"CAN","ULC","HRWKD","PC_CHGPP","A","2003",2.188158,
"CAN","ULC","HRWKD","PC_CHGPP","A","2004",2.291309,
"CAN","ULC","HRWKD","PC_CHGPP","A","2005",2.088226,
"CAN","ULC","HRWKD","PC_CHGPP","A","2006",3.508296,
"CAN","ULC","HRWKD","PC_CHGPP","A","2007",4.16472,
"CAN","ULC","HRWKD","PC_CHGPP","A","2008",3.248354,
"CAN","ULC","HRWKD","PC_CHGPP","A","2009",2.236179,
"CAN","ULC","HRWKD","PC_CHGPP","A","2010",-0.230565,
"CAN","ULC","HRWKD","PC_CHGPP","A","2011",1.759299,
"CAN","ULC","HRWKD","PC_CHGPP","A","2012",2.517431,
"CAN","ULC","HRWKD","PC_CHGPP","A","2013",1.944511,
"CAN","ULC","HRWKD","PC_CHGPP","A","2014",0.624228,
"CAN","ULC","HRWKD","PC_CHGPP","A","2015",2.128396,
"CAN","ULC","HRWKD","PC_CHGPP","A","2016",-1.132875,
"CAN","ULC","HRWKD","PC_CHGPP","A","2017",0.657067,
"CAN","ULC","HRWKD","PC_CHGPP","A","2018",2.495193,
"NLD","ULC","EMP","PC_CHGPP","Q","1996-Q2",0.3967829,
"NLD","ULC","EMP","PC_CHGPP","Q","1996-Q3",-0.3028608,
"NLD","ULC","EMP","PC_CHGPP","Q","1996-Q4",0.7336764,
"NLD","ULC","EMP","PC_CHGPP","Q","1997-Q1",0.0724135,
"NLD","ULC","EMP","PC_CHGPP","Q","1997-Q2",0.2752331,
"NLD","ULC","EMP","PC_CHGPP","Q","1997-Q3",-0.2875447,
"NLD","ULC","EMP","PC_CHGPP","Q","1997-Q4",0.5326312,
"NLD","ULC","EMP","PC_CHGPP","Q","1998-Q1",0.4048596,
"NLD","ULC","EMP","PC_CHGPP","Q","1998-Q2",0.1608813,
"NLD","ULC","EMP","PC_CHGPP","Q","1998-Q3",0.9588984,
"NLD","ULC","EMP","PC_CHGPP","Q","1998-Q4",0.6102163,
"NLD","ULC","EMP","PC_CHGPP","Q","1999-Q1",0.2322864,
"NLD","ULC","EMP","PC_CHGPP","Q","1999-Q2",0.3427896,
"NLD","ULC","EMP","PC_CHGPP","Q","1999-Q3",0.231783,
"NLD","ULC","EMP","PC_CHGPP","Q","1999-Q4",0.3476633,
"NLD","ULC","EMP","PC_CHGPP","Q","2000-Q1",2.297139,
"NLD","ULC","EMP","PC_CHGPP","Q","2000-Q2",-0.2102333,
"NLD","ULC","EMP","PC_CHGPP","Q","2000-Q3",0.7595714,
"NLD","ULC","EMP","PC_CHGPP","Q","2000-Q4",-0.2322027,
"NLD","ULC","EMP","PC_CHGPP","Q","2001-Q1",1.324069,
"NLD","ULC","EMP","PC_CHGPP","Q","2001-Q2",0.3165628,
"NLD","ULC","EMP","PC_CHGPP","Q","2001-Q3",1.590125,
"NLD","ULC","EMP","PC_CHGPP","Q","2001-Q4",0.1000804,
"NLD","ULC","EMP","PC_CHGPP","Q","2002-Q1",3.178052,
"NLD","ULC","EMP","PC_CHGPP","Q","2002-Q2",0.09381092,
"NLD","ULC","EMP","PC_CHGPP","Q","2002-Q3",0.6878914,
"NLD","ULC","EMP","PC_CHGPP","Q","2002-Q4",0.483096,
"NLD","ULC","EMP","PC_CHGPP","Q","2003-Q1",0.4772822,
"NLD","ULC","EMP","PC_CHGPP","Q","2003-Q2",1.105605,
"NLD","ULC","EMP","PC_CHGPP","Q","2003-Q3",0.3871786,
"NLD","ULC","EMP","PC_CHGPP","Q","2003-Q4",0.2929821,
"NLD","ULC","EMP","PC_CHGPP","Q","2004-Q1",-0.6456302,
"NLD","ULC","EMP","PC_CHGPP","Q","2004-Q2",0.1448735,
"NLD","ULC","EMP","PC_CHGPP","Q","2004-Q3",-0.02163748,
"NLD","ULC","EMP","PC_CHGPP","Q","2004-Q4",0.1490353,
"NLD","ULC","EMP","PC_CHGPP","Q","2005-Q1",-0.2881268,
"NLD","ULC","EMP","PC_CHGPP","Q","2005-Q2",0.4105967,
"NLD","ULC","EMP","PC_CHGPP","Q","2005-Q3",-0.2828951,
"NLD","ULC","EMP","PC_CHGPP","Q","2005-Q4",-1.004626,
"NLD","ULC","EMP","PC_CHGPP","Q","2006-Q1",-0.03460839,
"NLD","ULC","EMP","PC_CHGPP","Q","2006-Q2",0.4666734,
"NLD","ULC","EMP","PC_CHGPP","Q","2006-Q3",0.3186441,
"NLD","ULC","EMP","PC_CHGPP","Q","2006-Q4",1.044603,
"NLD","ULC","EMP","PC_CHGPP","Q","2007-Q1",-0.06704166,
"NLD","ULC","EMP","PC_CHGPP","Q","2007-Q2",0.6805655,
"NLD","ULC","EMP","PC_CHGPP","Q","2007-Q3",0.4893913,
"NLD","ULC","EMP","PC_CHGPP","Q","2007-Q4",0.9370301,
"NLD","ULC","EMP","PC_CHGPP","Q","2008-Q1",1.252653,
"NLD","ULC","EMP","PC_CHGPP","Q","2008-Q2",0.23519,
"NLD","ULC","EMP","PC_CHGPP","Q","2008-Q3",1.032543,
"NLD","ULC","EMP","PC_CHGPP","Q","2008-Q4",1.354328,
"NLD","ULC","EMP","PC_CHGPP","Q","2009-Q1",3.915986,
"NLD","ULC","EMP","PC_CHGPP","Q","2009-Q2",0.5302027,
"NLD","ULC","EMP","PC_CHGPP","Q","2009-Q3",-0.6964821,
"NLD","ULC","EMP","PC_CHGPP","Q","2009-Q4",-0.6071705,
"NLD","ULC","EMP","PC_CHGPP","Q","2010-Q1",-0.996187,
"NLD","ULC","EMP","PC_CHGPP","Q","2010-Q2",0.5210605,
"NLD","ULC","EMP","PC_CHGPP","Q","2010-Q3",0.0409639,
"NLD","ULC","EMP","PC_CHGPP","Q","2010-Q4",0.1131181,
"NLD","ULC","EMP","PC_CHGPP","Q","2011-Q1",-0.2538254,
"NLD","ULC","EMP","PC_CHGPP","Q","2011-Q2",0.6067639,
"NLD","ULC","EMP","PC_CHGPP","Q","2011-Q3",0.6310128,
"NLD","ULC","EMP","PC_CHGPP","Q","2011-Q4",1.60718,
"NLD","ULC","EMP","PC_CHGPP","Q","2012-Q1",0.08560362,
"NLD","ULC","EMP","PC_CHGPP","Q","2012-Q2",0.6518513,
"NLD","ULC","EMP","PC_CHGPP","Q","2012-Q3",0.6111298,
"NLD","ULC","EMP","PC_CHGPP","Q","2012-Q4",0.9415404,
"NLD","ULC","EMP","PC_CHGPP","Q","2013-Q1",0.04246112,
"NLD","ULC","EMP","PC_CHGPP","Q","2013-Q2",0.1074885,
"NLD","ULC","EMP","PC_CHGPP","Q","2013-Q3",-0.3547284,
"NLD","ULC","EMP","PC_CHGPP","Q","2013-Q4",-1.292711,
"NLD","ULC","EMP","PC_CHGPP","Q","2014-Q1",1.227259,
"NLD","ULC","EMP","PC_CHGPP","Q","2014-Q2",-0.2817028,
"NLD","ULC","EMP","PC_CHGPP","Q","2014-Q3",0.3851681,
"NLD","ULC","EMP","PC_CHGPP","Q","2014-Q4",0.06824671,
"NLD","ULC","EMP","PC_CHGPP","Q","2015-Q1",-1.775776,
"NLD","ULC","EMP","PC_CHGPP","Q","2015-Q2",0.1511501,
"NLD","ULC","EMP","PC_CHGPP","Q","2015-Q3",0.2172891,
"NLD","ULC","EMP","PC_CHGPP","Q","2015-Q4",0.5069985,
"NLD","ULC","EMP","PC_CHGPP","Q","2016-Q1",0.2143186,
"NLD","ULC","EMP","PC_CHGPP","Q","2016-Q2",0.5619823,
"NLD","ULC","EMP","PC_CHGPP","Q","2016-Q3",-0.2612891,
"NLD","ULC","EMP","PC_CHGPP","Q","2016-Q4",-0.4136518,
"NLD","ULC","EMP","PC_CHGPP","Q","2017-Q1",0.05528301,
"NLD","ULC","EMP","PC_CHGPP","Q","2017-Q2",0.3900762,
"NLD","ULC","EMP","PC_CHGPP","Q","2017-Q3",0.2390034,
"NLD","ULC","EMP","PC_CHGPP","Q","2017-Q4",0.3611481,
"NLD","ULC","EMP","PC_CHGPP","Q","2018-Q1",0.4002495,
"NLD","ULC","EMP","PC_CHGPP","Q","2018-Q2",0.1140594,
"NLD","ULC","EMP","PC_CHGPP","Q","2018-Q3",1.470375,
"NLD","ULC","EMP","PC_CHGPP","Q","2018-Q4",0.3069364,
"NLD","ULC","EMP","PC_CHGPP","Q","2019-Q1",1.017882,
"NLD","ULC","EMP","PC_CHGPP","Q","2019-Q2",0.4262044,
"NLD","ULC","EMP","PC_CHGPP","Q","2019-Q3",0.7628707,
"NLD","ULC","EMP","PC_CHGPP","Q","2019-Q4",0.8741064,
"KOR","ULC","EMP","PC_CHGPP","Q","1989-Q2",5.186332,
"KOR","ULC","EMP","PC_CHGPP","Q","1989-Q3",2.337099,
"KOR","ULC","EMP","PC_CHGPP","Q","1989-Q4",0.6145167,
"KOR","ULC","EMP","PC_CHGPP","Q","1990-Q1",3.434527,
"KOR","ULC","EMP","PC_CHGPP","Q","1990-Q2",1.384575,
"KOR","ULC","EMP","PC_CHGPP","Q","1990-Q3",1.717919,
"KOR","ULC","EMP","PC_CHGPP","Q","1990-Q4",1.907856,
"KOR","ULC","EMP","PC_CHGPP","Q","1991-Q1",-3.058935,
"KOR","ULC","EMP","PC_CHGPP","Q","1991-Q2",5.487045,
